task_id,path,W,H,Wb,Hb,rotated,area,bucket_area,overhead,fill_deficit,Wb4,Hb4,bucket_area4,overhead4,Wb8,Hb8,bucket_area8,overhead8,Wb4sq,Hb4sq,bucket_area4sq,overhead4sq,inputs_unique_sizes,outputs_unique_sizes,inputs_uniform,outputs_uniform
4ff4c9da,dataset/raw-data/ARC-ALL/data/training/4ff4c9da.json,27,27,30,30,0,729,900,1.234568,0.190000,28,28,784,1.075446,32,32,1024,1.404664,28,28,784,1.075446,4,4,0,0
5034a0b5,dataset/raw-data/ARC-ALL/data/training/5034a0b5.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793,16,16,256,1.514793,5,5,0,0
505fff84,dataset/raw-data/ARC-ALL/data/training/505fff84.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,6,5,0,0
506d28a5,dataset/raw-data/ARC-ALL/data/training/506d28a5.json,5,9,6,10,0,45,60,1.333333,0.950000,8,12,96,2.133333,16,16,256,5.688889,12,12,144,3.200000,1,1,1,1
50846271,dataset/raw-data/ARC-ALL/data/training/50846271.json,22,20,24,20,0,440,480,1.090909,0.511111,24,20,480,1.090909,24,24,576,1.309091,24,24,576,1.309091,5,5,0,0
508bd3b6,dataset/raw-data/ARC-ALL/data/training/508bd3b6.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,1,1,1,1
50a16a69,dataset/raw-data/ARC-ALL/data/training/50a16a69.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000,20,20,400,1.000000,4,4,0,0
50aad11f,dataset/raw-data/ARC-ALL/data/training/50aad11f.json,18,18,20,20,0,324,400,1.234568,0.640000,20,20,400,1.234568,24,24,576,1.777778,20,20,400,1.234568,4,4,0,0
50c07299,dataset/raw-data/ARC-ALL/data/training/50c07299.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,1,1,1,1
50cb2852,dataset/raw-data/ARC-ALL/data/training/50cb2852.json,15,14,15,15,0,210,225,1.071429,0.766667,16,16,256,1.219048,16,16,256,1.219048,16,16,256,1.219048,4,4,0,0
50f325b5,dataset/raw-data/ARC-ALL/data/training/50f325b5.json,18,18,20,20,0,324,400,1.234568,0.640000,20,20,400,1.234568,24,24,576,1.777778,20,20,400,1.234568,5,5,0,0
5117e062,dataset/raw-data/ARC-ALL/data/training/5117e062.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793,16,16,256,1.514793,1,1,1,1
5168d44c,dataset/raw-data/ARC-ALL/data/training/5168d44c.json,17,13,20,15,0,221,300,1.357466,0.754444,20,16,320,1.447964,24,24,576,2.606335,20,20,400,1.809955,4,4,0,0
516b51b7,dataset/raw-data/ARC-ALL/data/training/516b51b7.json,17,15,20,15,0,255,300,1.176471,0.716667,20,16,320,1.254902,24,24,576,2.258824,20,20,400,1.568627,4,4,0,0
5207a7b5,dataset/raw-data/ARC-ALL/data/training/5207a7b5.json,9,15,10,15,0,135,150,1.111111,0.850000,12,16,192,1.422222,16,16,256,1.896296,16,16,256,1.896296,4,4,0,0
522fdd07,dataset/raw-data/ARC-ALL/data/training/522fdd07.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,1,1,1,1
52364a65,dataset/raw-data/ARC-ALL/data/training/52364a65.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,3,3,0,0
5289ad53,dataset/raw-data/ARC-ALL/data/training/5289ad53.json,19,15,20,15,0,285,300,1.052632,0.683333,20,16,320,1.122807,24,24,576,2.021053,20,20,400,1.403509,5,1,0,1
52df9849,dataset/raw-data/ARC-ALL/data/training/52df9849.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,1,1,1,1
52fd389e,dataset/raw-data/ARC-ALL/data/training/52fd389e.json,29,29,30,30,0,841,900,1.070155,0.065556,32,32,1024,1.217598,32,32,1024,1.217598,32,32,1024,1.217598,2,2,0,0
538b439f,dataset/raw-data/ARC-ALL/data/training/538b439f.json,23,21,24,24,0,483,576,1.192547,0.463333,24,24,576,1.192547,24,24,576,1.192547,24,24,576,1.192547,3,3,0,0
539a4f51,dataset/raw-data/ARC-ALL/data/training/539a4f51.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
53b68214,dataset/raw-data/ARC-ALL/data/training/53b68214.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,3,1,0,1
543a7ed5,dataset/raw-data/ARC-ALL/data/training/543a7ed5.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,1,1,1,1
54d82841,dataset/raw-data/ARC-ALL/data/training/54d82841.json,11,8,12,8,0,88,96,1.090909,0.902222,12,8,96,1.090909,16,16,256,2.909091,12,12,144,1.636364,4,4,0,0
54d9e175,dataset/raw-data/ARC-ALL/data/training/54d9e175.json,11,7,12,8,0,77,96,1.246753,0.914444,12,8,96,1.246753,16,16,256,3.324675,12,12,144,1.870130,2,2,0,0
54db823b,dataset/raw-data/ARC-ALL/data/training/54db823b.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,1,1,1,1
54dc2872,dataset/raw-data/ARC-ALL/data/training/54dc2872.json,13,12,15,12,0,156,180,1.153846,0.826667,16,12,192,1.230769,16,16,256,1.641026,16,16,256,1.641026,2,2,0,0
55059096,dataset/raw-data/ARC-ALL/data/training/55059096.json,16,17,20,20,0,272,400,1.470588,0.697778,16,20,320,1.176471,24,24,576,2.117647,20,20,400,1.470588,4,4,0,0
551d5bf1,dataset/raw-data/ARC-ALL/data/training/551d5bf1.json,28,26,30,30,0,728,900,1.236264,0.191111,28,28,784,1.076923,32,32,1024,1.406593,28,28,784,1.076923,3,3,0,0
5521c0d9,dataset/raw-data/ARC-ALL/data/training/5521c0d9.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,1,1,1,1
5582e5ca,dataset/raw-data/ARC-ALL/data/training/5582e5ca.json,3,3,4,4,0,9,16,1.777778,0.990000,4,4,16,1.777778,8,8,64,7.111111,4,4,16,1.777778,1,1,1,1
5587a8d0,dataset/raw-data/ARC-ALL/data/training/5587a8d0.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,4,4,0,0
5614dbcf,dataset/raw-data/ARC-ALL/data/training/5614dbcf.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
5623160b,dataset/raw-data/ARC-ALL/data/training/5623160b.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,4,4,0,0
56dc2b01,dataset/raw-data/ARC-ALL/data/training/56dc2b01.json,18,17,20,20,0,306,400,1.307190,0.660000,20,20,400,1.307190,24,24,576,1.882353,20,20,400,1.307190,3,3,0,0
56ff96f3,dataset/raw-data/ARC-ALL/data/training/56ff96f3.json,11,10,12,10,0,110,120,1.090909,0.877778,12,12,144,1.309091,16,16,256,2.327273,12,12,144,1.309091,4,4,0,0
5751f35e,dataset/raw-data/ARC-ALL/data/training/5751f35e.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,2,2,0,0
575b1a71,dataset/raw-data/ARC-ALL/data/training/575b1a71.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
5783df64,dataset/raw-data/ARC-ALL/data/training/5783df64.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,2,1,0,1
5792cb4d,dataset/raw-data/ARC-ALL/data/training/5792cb4d.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
57aa92db,dataset/raw-data/ARC-ALL/data/training/57aa92db.json,30,19,30,20,0,570,600,1.052632,0.366667,32,20,640,1.122807,32,32,1024,1.796491,32,32,1024,1.796491,5,5,0,0
57edb29d,dataset/raw-data/ARC-ALL/data/training/57edb29d.json,28,28,30,30,0,784,900,1.147959,0.128889,28,28,784,1.000000,32,32,1024,1.306122,28,28,784,1.000000,4,4,0,0
5833af48,dataset/raw-data/ARC-ALL/data/training/5833af48.json,27,19,30,20,0,513,600,1.169591,0.430000,28,20,560,1.091618,32,32,1024,1.996101,28,28,784,1.528265,4,4,0,0
58743b76,dataset/raw-data/ARC-ALL/data/training/58743b76.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,3,3,0,0
58c02a16,dataset/raw-data/ARC-ALL/data/training/58c02a16.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,4,4,0,0
58e15b12,dataset/raw-data/ARC-ALL/data/training/58e15b12.json,20,24,20,24,0,480,480,1.000000,0.466667,20,24,480,1.000000,24,24,576,1.200000,24,24,576,1.200000,4,4,0,0
59341089,dataset/raw-data/ARC-ALL/data/training/59341089.json,12,3,12,4,0,36,48,1.333333,0.960000,12,4,48,1.333333,16,16,256,7.111111,12,12,144,4.000000,1,1,1,1
5a5a2103,dataset/raw-data/ARC-ALL/data/training/5a5a2103.json,24,24,24,24,0,576,576,1.000000,0.360000,24,24,576,1.000000,24,24,576,1.000000,24,24,576,1.000000,3,3,0,0
5a719d11,dataset/raw-data/ARC-ALL/data/training/5a719d11.json,17,30,20,30,0,510,600,1.176471,0.433333,20,32,640,1.254902,32,32,1024,2.007843,32,32,1024,2.007843,3,3,0,0
5ad4f10b,dataset/raw-data/ARC-ALL/data/training/5ad4f10b.json,26,24,30,24,0,624,720,1.153846,0.306667,28,24,672,1.076923,32,32,1024,1.641026,28,28,784,1.256410,4,1,0,1
5ad8a7c0,dataset/raw-data/ARC-ALL/data/training/5ad8a7c0.json,6,4,6,4,0,24,24,1.000000,0.973333,8,4,32,1.333333,8,8,64,2.666667,8,8,64,2.666667,1,1,1,1
5adee1b2,dataset/raw-data/ARC-ALL/data/training/5adee1b2.json,26,26,30,30,0,676,900,1.331361,0.248889,28,28,784,1.159763,32,32,1024,1.514793,28,28,784,1.159763,2,2,0,0
5af49b42,dataset/raw-data/ARC-ALL/data/training/5af49b42.json,18,17,20,20,0,306,400,1.307190,0.660000,20,20,400,1.307190,24,24,576,1.882353,20,20,400,1.307190,4,4,0,0
5b37cb25,dataset/raw-data/ARC-ALL/data/training/5b37cb25.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778,32,32,1024,1.137778,1,1,1,1
5b526a93,dataset/raw-data/ARC-ALL/data/training/5b526a93.json,30,22,30,24,0,660,720,1.090909,0.266667,32,24,768,1.163636,32,32,1024,1.551515,32,32,1024,1.551515,3,3,0,0
5b692c0f,dataset/raw-data/ARC-ALL/data/training/5b692c0f.json,28,24,30,24,0,672,720,1.071429,0.253333,28,24,672,1.000000,32,32,1024,1.523810,28,28,784,1.166667,3,3,0,0
5b6cbef5,dataset/raw-data/ARC-ALL/data/training/5b6cbef5.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,1,1,1,1
5bd6f4ac,dataset/raw-data/ARC-ALL/data/training/5bd6f4ac.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
5c0a986e,dataset/raw-data/ARC-ALL/data/training/5c0a986e.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
5c2c9af4,dataset/raw-data/ARC-ALL/data/training/5c2c9af4.json,28,28,30,30,0,784,900,1.147959,0.128889,28,28,784,1.000000,32,32,1024,1.306122,28,28,784,1.000000,2,2,0,0
5d2a5c43,dataset/raw-data/ARC-ALL/data/training/5d2a5c43.json,9,6,10,6,0,54,60,1.111111,0.940000,12,8,96,1.777778,16,16,256,4.740741,12,12,144,2.666667,1,1,1,1
5d588b4d,dataset/raw-data/ARC-ALL/data/training/5d588b4d.json,23,13,24,15,0,299,360,1.204013,0.667778,24,16,384,1.284281,24,24,576,1.926421,24,24,576,1.926421,5,5,0,0
5daaa586,dataset/raw-data/ARC-ALL/data/training/5daaa586.json,22,22,24,24,0,484,576,1.190083,0.462222,24,24,576,1.190083,24,24,576,1.190083,24,24,576,1.190083,4,4,0,0
5e6bbc0b,dataset/raw-data/ARC-ALL/data/training/5e6bbc0b.json,8,7,8,8,0,56,64,1.142857,0.937778,8,8,64,1.142857,8,8,64,1.142857,8,8,64,1.142857,5,5,0,0
5ecac7f7,dataset/raw-data/ARC-ALL/data/training/5ecac7f7.json,20,6,20,6,0,120,120,1.000000,0.866667,20,8,160,1.333333,24,24,576,4.800000,20,20,400,3.333333,2,2,0,0
5ffb2104,dataset/raw-data/ARC-ALL/data/training/5ffb2104.json,13,10,15,10,0,130,150,1.153846,0.855556,16,12,192,1.476923,16,16,256,1.969231,16,16,256,1.969231,3,3,0,0
60a26a3e,dataset/raw-data/ARC-ALL/data/training/60a26a3e.json,16,14,20,15,0,224,300,1.339286,0.751111,16,16,256,1.142857,16,16,256,1.142857,16,16,256,1.142857,4,4,0,0
60b61512,dataset/raw-data/ARC-ALL/data/training/60b61512.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
60c09cac,dataset/raw-data/ARC-ALL/data/training/60c09cac.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,3,3,0,0
60d73be6,dataset/raw-data/ARC-ALL/data/training/60d73be6.json,17,11,20,12,0,187,240,1.283422,0.792222,20,12,240,1.283422,24,24,576,3.080214,20,20,400,2.139037,4,4,0,0
6150a2bd,dataset/raw-data/ARC-ALL/data/training/6150a2bd.json,3,3,4,4,0,9,16,1.777778,0.990000,4,4,16,1.777778,8,8,64,7.111111,4,4,16,1.777778,1,1,1,1
6165ea8f,dataset/raw-data/ARC-ALL/data/training/6165ea8f.json,23,25,24,30,0,575,720,1.252174,0.361111,24,28,672,1.168696,32,32,1024,1.780870,28,28,784,1.363478,3,4,0,0
623ea044,dataset/raw-data/ARC-ALL/data/training/623ea044.json,17,17,20,20,0,289,400,1.384083,0.678889,20,20,400,1.384083,24,24,576,1.993080,20,20,400,1.384083,3,3,0,0
626c0bcc,dataset/raw-data/ARC-ALL/data/training/626c0bcc.json,7,7,8,8,0,49,64,1.306122,0.945556,8,8,64,1.306122,8,8,64,1.306122,8,8,64,1.306122,1,1,1,1
62ab2642,dataset/raw-data/ARC-ALL/data/training/62ab2642.json,12,15,12,15,0,180,180,1.000000,0.800000,12,16,192,1.066667,16,16,256,1.422222,16,16,256,1.422222,4,4,0,0
62b74c02,dataset/raw-data/ARC-ALL/data/training/62b74c02.json,14,4,15,4,0,56,60,1.071429,0.937778,16,4,64,1.142857,16,16,256,4.571429,16,16,256,4.571429,4,4,0,0
62c24649,dataset/raw-data/ARC-ALL/data/training/62c24649.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
6350f1f4,dataset/raw-data/ARC-ALL/data/training/6350f1f4.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568,20,20,400,1.108033,3,3,0,0
63613498,dataset/raw-data/ARC-ALL/data/training/63613498.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
639f5a19,dataset/raw-data/ARC-ALL/data/training/639f5a19.json,23,23,24,24,0,529,576,1.088847,0.412222,24,24,576,1.088847,24,24,576,1.088847,24,24,576,1.088847,1,1,1,1
642248e4,dataset/raw-data/ARC-ALL/data/training/642248e4.json,18,16,20,20,0,288,400,1.388889,0.680000,20,16,320,1.111111,24,24,576,2.000000,20,20,400,1.388889,4,4,0,0
642d658d,dataset/raw-data/ARC-ALL/data/training/642d658d.json,24,27,24,30,0,648,720,1.111111,0.280000,24,28,672,1.037037,32,32,1024,1.580247,28,28,784,1.209877,4,1,0,1
6430c8c4,dataset/raw-data/ARC-ALL/data/training/6430c8c4.json,4,9,4,10,0,36,40,1.111111,0.960000,4,12,48,1.333333,16,16,256,7.111111,12,12,144,4.000000,1,1,1,1
6455b5f5,dataset/raw-data/ARC-ALL/data/training/6455b5f5.json,16,18,20,20,0,288,400,1.388889,0.680000,16,20,320,1.111111,24,24,576,2.000000,20,20,400,1.388889,5,5,0,0
64a7c07e,dataset/raw-data/ARC-ALL/data/training/64a7c07e.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,3,3,0,0
652646ff,dataset/raw-data/ARC-ALL/data/training/652646ff.json,20,24,20,24,0,480,480,1.000000,0.466667,20,24,480,1.000000,24,24,576,1.200000,24,24,576,1.200000,4,3,0,0
662c240a,dataset/raw-data/ARC-ALL/data/training/662c240a.json,3,9,4,10,0,27,40,1.481481,0.970000,4,12,48,1.777778,16,16,256,9.481481,12,12,144,5.333333,1,1,1,1
668eec9a,dataset/raw-data/ARC-ALL/data/training/668eec9a.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,1,1,1,1
66ac4c3b,dataset/raw-data/ARC-ALL/data/training/66ac4c3b.json,22,22,24,24,0,484,576,1.190083,0.462222,24,24,576,1.190083,24,24,576,1.190083,24,24,576,1.190083,1,1,1,1
66e6c45b,dataset/raw-data/ARC-ALL/data/training/66e6c45b.json,4,4,4,4,0,16,16,1.000000,0.982222,4,4,16,1.000000,8,8,64,4.000000,4,4,16,1.000000,1,1,1,1
66f2d22f,dataset/raw-data/ARC-ALL/data/training/66f2d22f.json,14,4,15,4,0,56,60,1.071429,0.937778,16,4,64,1.142857,16,16,256,4.571429,16,16,256,4.571429,1,1,1,1
67385a82,dataset/raw-data/ARC-ALL/data/training/67385a82.json,6,5,6,6,0,30,36,1.200000,0.966667,8,8,64,2.133333,8,8,64,2.133333,8,8,64,2.133333,5,5,0,0
673ef223,dataset/raw-data/ARC-ALL/data/training/673ef223.json,12,21,12,24,0,252,288,1.142857,0.720000,12,24,288,1.142857,24,24,576,2.285714,24,24,576,2.285714,3,3,0,0
67636eac,dataset/raw-data/ARC-ALL/data/training/67636eac.json,18,16,20,20,0,288,400,1.388889,0.680000,20,16,320,1.111111,24,24,576,2.000000,20,20,400,1.388889,4,4,0,0
6773b310,dataset/raw-data/ARC-ALL/data/training/6773b310.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,1,1,1,1
67a3c6ac,dataset/raw-data/ARC-ALL/data/training/67a3c6ac.json,7,7,8,8,0,49,64,1.306122,0.945556,8,8,64,1.306122,8,8,64,1.306122,8,8,64,1.306122,4,4,0,0
67a423a3,dataset/raw-data/ARC-ALL/data/training/67a423a3.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,4,4,0,0
67c52801,dataset/raw-data/ARC-ALL/data/training/67c52801.json,12,9,12,10,0,108,120,1.111111,0.880000,12,12,144,1.333333,16,16,256,2.370370,12,12,144,1.333333,5,5,0,0
67e8384a,dataset/raw-data/ARC-ALL/data/training/67e8384a.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
681b3aeb,dataset/raw-data/ARC-ALL/data/training/681b3aeb.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
6855a6e4,dataset/raw-data/ARC-ALL/data/training/6855a6e4.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,1,1,1,1
689c358e,dataset/raw-data/ARC-ALL/data/training/689c358e.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,1,1,1,1
68b16354,dataset/raw-data/ARC-ALL/data/training/68b16354.json,7,7,8,8,0,49,64,1.306122,0.945556,8,8,64,1.306122,8,8,64,1.306122,8,8,64,1.306122,2,2,0,0
68b67ca3,dataset/raw-data/ARC-ALL/data/training/68b67ca3.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
68bc2e87,dataset/raw-data/ARC-ALL/data/training/68bc2e87.json,19,18,20,20,0,342,400,1.169591,0.620000,20,20,400,1.169591,24,24,576,1.684211,20,20,400,1.169591,1,2,1,0
692cd3b6,dataset/raw-data/ARC-ALL/data/training/692cd3b6.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,1,1,1,1
694f12f3,dataset/raw-data/ARC-ALL/data/training/694f12f3.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
695367ec,dataset/raw-data/ARC-ALL/data/training/695367ec.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,4,1,0,1
696d4842,dataset/raw-data/ARC-ALL/data/training/696d4842.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778,32,32,1024,1.137778,2,2,0,0
69889d6e,dataset/raw-data/ARC-ALL/data/training/69889d6e.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
6a11f6da,dataset/raw-data/ARC-ALL/data/training/6a11f6da.json,5,15,6,15,0,75,90,1.200000,0.916667,8,16,128,1.706667,16,16,256,3.413333,16,16,256,3.413333,1,1,1,1
6a1e5592,dataset/raw-data/ARC-ALL/data/training/6a1e5592.json,15,10,15,10,0,150,150,1.000000,0.833333,16,12,192,1.280000,16,16,256,1.706667,16,16,256,1.706667,1,1,1,1
6a980be1,dataset/raw-data/ARC-ALL/data/training/6a980be1.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568,20,20,400,1.108033,4,4,0,0
6aa20dc0,dataset/raw-data/ARC-ALL/data/training/6aa20dc0.json,22,22,24,24,0,484,576,1.190083,0.462222,24,24,576,1.190083,24,24,576,1.190083,24,24,576,1.190083,4,4,0,0
6ad5bdfd,dataset/raw-data/ARC-ALL/data/training/6ad5bdfd.json,11,10,12,10,0,110,120,1.090909,0.877778,12,12,144,1.309091,16,16,256,2.327273,12,12,144,1.309091,4,4,0,0
6b9890af,dataset/raw-data/ARC-ALL/data/training/6b9890af.json,26,24,30,24,0,624,720,1.153846,0.306667,28,24,672,1.076923,32,32,1024,1.641026,28,28,784,1.256410,4,4,0,0
6bcdb01e,dataset/raw-data/ARC-ALL/data/training/6bcdb01e.json,8,8,8,8,0,64,64,1.000000,0.928889,8,8,64,1.000000,8,8,64,1.000000,8,8,64,1.000000,3,3,0,0
6c434453,dataset/raw-data/ARC-ALL/data/training/6c434453.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
6ca952ad,dataset/raw-data/ARC-ALL/data/training/6ca952ad.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,4,4,0,0
6cbe9eb8,dataset/raw-data/ARC-ALL/data/training/6cbe9eb8.json,27,19,30,20,0,513,600,1.169591,0.430000,28,20,560,1.091618,32,32,1024,1.996101,28,28,784,1.528265,4,4,0,0
6cdd2623,dataset/raw-data/ARC-ALL/data/training/6cdd2623.json,22,16,24,20,0,352,480,1.363636,0.608889,24,16,384,1.090909,24,24,576,1.636364,24,24,576,1.636364,4,4,0,0
6cf79266,dataset/raw-data/ARC-ALL/data/training/6cf79266.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000,20,20,400,1.000000,1,1,1,1
6d0160f0,dataset/raw-data/ARC-ALL/data/training/6d0160f0.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,1,1,1,1
6d0aefbc,dataset/raw-data/ARC-ALL/data/training/6d0aefbc.json,6,3,6,4,0,18,24,1.333333,0.980000,8,4,32,1.777778,8,8,64,3.555556,8,8,64,3.555556,1,1,1,1
6d1d5c90,dataset/raw-data/ARC-ALL/data/training/6d1d5c90.json,7,6,8,6,0,42,48,1.142857,0.953333,8,8,64,1.523810,8,8,64,1.523810,8,8,64,1.523810,1,1,1,1
6d58a25d,dataset/raw-data/ARC-ALL/data/training/6d58a25d.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000,20,20,400,1.000000,1,1,1,1
6d75e8bb,dataset/raw-data/ARC-ALL/data/training/6d75e8bb.json,11,14,12,15,0,154,180,1.168831,0.828889,12,16,192,1.246753,16,16,256,1.662338,16,16,256,1.662338,4,4,0,0
6df30ad6,dataset/raw-data/ARC-ALL/data/training/6df30ad6.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
6e02f1e3,dataset/raw-data/ARC-ALL/data/training/6e02f1e3.json,3,3,4,4,0,9,16,1.777778,0.990000,4,4,16,1.777778,8,8,64,7.111111,4,4,16,1.777778,1,1,1,1
6e19193c,dataset/raw-data/ARC-ALL/data/training/6e19193c.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
6e82a1ae,dataset/raw-data/ARC-ALL/data/training/6e82a1ae.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
6ea4a07e,dataset/raw-data/ARC-ALL/data/training/6ea4a07e.json,3,3,4,4,0,9,16,1.777778,0.990000,4,4,16,1.777778,8,8,64,7.111111,4,4,16,1.777778,1,1,1,1
6ecd11f4,dataset/raw-data/ARC-ALL/data/training/6ecd11f4.json,25,27,30,30,0,675,900,1.333333,0.250000,28,28,784,1.161481,32,32,1024,1.517037,28,28,784,1.161481,4,2,0,0
